timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1567788615937,4311,HTTP Request,200,OK,Thread Group 1-459,text,true,,1033,126,565,565,http://valentarmo-st0263p1.tk/,4311,0,1145
1567788615933,4316,HTTP Request,200,OK,Thread Group 1-457,text,true,,1033,126,564,564,http://valentarmo-st0263p1.tk/,4315,0,1195
1567788615963,4288,HTTP Request,200,OK,Thread Group 1-360,text,true,,1033,126,563,563,http://valentarmo-st0263p1.tk/,4287,0,1258
1567788615967,4344,HTTP Request,200,OK,Thread Group 1-361,text,true,,1033,126,562,562,http://valentarmo-st0263p1.tk/,4344,0,1646
1567788614900,5525,HTTP Request,200,OK,Thread Group 1-349,text,true,,1033,126,561,561,http://valentarmo-st0263p1.tk/,5525,0,1158
1567788615696,4829,HTTP Request,200,OK,Thread Group 1-388,text,true,,1033,126,560,560,http://valentarmo-st0263p1.tk/,4829,0,259
1567788615974,4851,HTTP Request,200,OK,Thread Group 1-378,text,true,,1033,126,559,559,http://valentarmo-st0263p1.tk/,4851,0,1720
1567788615986,4840,HTTP Request,200,OK,Thread Group 1-377,text,true,,1033,126,559,559,http://valentarmo-st0263p1.tk/,4840,0,1707
1567788615971,4864,HTTP Request,200,OK,Thread Group 1-362,text,true,,1033,126,557,557,http://valentarmo-st0263p1.tk/,4864,0,1726
1567788616290,4745,HTTP Request,200,OK,Thread Group 1-806,text,true,,1033,126,556,556,http://valentarmo-st0263p1.tk/,4745,0,2097
1567788616309,4743,HTTP Request,200,OK,Thread Group 1-502,text,true,,1033,126,555,555,http://valentarmo-st0263p1.tk/,4743,0,2102
1567788616307,4745,HTTP Request,200,OK,Thread Group 1-793,text,true,,1033,126,555,555,http://valentarmo-st0263p1.tk/,4745,0,2100
1567788616306,4748,HTTP Request,200,OK,Thread Group 1-506,text,true,,1033,126,554,554,http://valentarmo-st0263p1.tk/,4748,0,2096
1567788616305,4764,HTTP Request,200,OK,Thread Group 1-513,text,true,,1033,126,554,554,http://valentarmo-st0263p1.tk/,4764,0,2096
1567788616303,4767,HTTP Request,200,OK,Thread Group 1-514,text,true,,1033,126,554,554,http://valentarmo-st0263p1.tk/,4767,0,2100
1567788616311,4759,HTTP Request,200,OK,Thread Group 1-791,text,true,,1033,126,554,554,http://valentarmo-st0263p1.tk/,4759,0,2139
1567788616287,4749,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-799,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2441,0,554,554,http://valentarmo-st0263p1.tk/,0,0,2098
1567788616314,4766,HTTP Request,200,OK,Thread Group 1-792,text,true,,1033,126,553,553,http://valentarmo-st0263p1.tk/,4766,0,2139
1567788616308,4745,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-516,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2441,0,554,554,http://valentarmo-st0263p1.tk/,0,0,2141
1567788616287,4751,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-511,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2441,0,554,554,http://valentarmo-st0263p1.tk/,0,0,2105
1567788616314,4776,HTTP Request,200,OK,Thread Group 1-515,text,true,,1033,126,552,552,http://valentarmo-st0263p1.tk/,4776,0,2158
1567788616315,4775,HTTP Request,200,OK,Thread Group 1-788,text,true,,1033,126,552,552,http://valentarmo-st0263p1.tk/,4775,0,2157
1567788616316,4775,HTTP Request,200,OK,Thread Group 1-790,text,true,,1033,126,552,552,http://valentarmo-st0263p1.tk/,4775,0,2155
1567788616318,4773,HTTP Request,200,OK,Thread Group 1-789,text,true,,1033,126,552,552,http://valentarmo-st0263p1.tk/,4773,0,2148
1567788616320,4771,HTTP Request,200,OK,Thread Group 1-786,text,true,,1033,126,552,552,http://valentarmo-st0263p1.tk/,4771,0,2146
1567788616301,4791,HTTP Request,200,OK,Thread Group 1-795,text,true,,1033,126,552,552,http://valentarmo-st0263p1.tk/,4791,0,2148
1567788616311,4781,HTTP Request,200,OK,Thread Group 1-512,text,true,,1033,126,552,552,http://valentarmo-st0263p1.tk/,4781,0,2140
1567788616298,4795,HTTP Request,200,OK,Thread Group 1-798,text,true,,1033,126,552,552,http://valentarmo-st0263p1.tk/,4795,0,2112
1567788616301,4770,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-509,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2441,0,553,553,http://valentarmo-st0263p1.tk/,0,0,2106
1567788616327,4766,HTTP Request,200,OK,Thread Group 1-784,text,true,,1033,126,551,551,http://valentarmo-st0263p1.tk/,4766,0,2146
1567788616302,4767,HTTP Request,200,OK,Thread Group 1-804,text,true,,1033,126,554,554,http://valentarmo-st0263p1.tk/,4767,0,2098
1567788616312,4782,HTTP Request,200,OK,Thread Group 1-517,text,true,,1033,126,551,551,http://valentarmo-st0263p1.tk/,4782,0,2142
1567788616289,4804,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-505,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2441,0,551,551,http://valentarmo-st0263p1.tk/,0,0,2107
1567788616327,4776,HTTP Request,200,OK,Thread Group 1-523,text,true,,1033,126,551,551,http://valentarmo-st0263p1.tk/,4776,0,2188
1567788616296,4799,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Thread Group 1-796,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2441,0,551,551,http://valentarmo-st0263p1.tk/,0,0,2099
