timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1567788996760,1140,HTTP Request,200,OK,Thread Group 1-233,text,true,,1021,117,669,669,http://valentarmo.tk/,1140,0,343
1567788996535,1366,HTTP Request,200,OK,Thread Group 1-267,text,true,,1021,117,668,668,http://valentarmo.tk/,1366,0,698
1567788996483,1418,HTTP Request,200,OK,Thread Group 1-169,text,true,,1021,117,668,668,http://valentarmo.tk/,1418,0,751
1567788996465,1437,HTTP Request,200,OK,Thread Group 1-125,text,true,,1021,117,667,667,http://valentarmo.tk/,1436,0,769
1567788996472,1430,HTTP Request,200,OK,Thread Group 1-188,text,true,,1021,117,665,665,http://valentarmo.tk/,1430,0,762
1567788996528,1375,HTTP Request,200,OK,Thread Group 1-219,text,true,,1021,117,664,664,http://valentarmo.tk/,1375,0,705
1567788996524,1383,HTTP Request,200,OK,Thread Group 1-269,text,true,,1021,117,669,669,http://valentarmo.tk/,1383,0,710
1567788996514,1394,HTTP Request,200,OK,Thread Group 1-276,text,true,,1021,117,669,669,http://valentarmo.tk/,1394,0,720
1567788996479,1429,HTTP Request,200,OK,Thread Group 1-167,text,true,,1021,117,667,667,http://valentarmo.tk/,1429,0,755
1567788996461,1448,HTTP Request,200,OK,Thread Group 1-148,text,true,,1021,117,666,666,http://valentarmo.tk/,1448,0,773
1567788997384,526,HTTP Request,200,OK,Thread Group 1-180,text,true,,1021,117,665,665,http://valentarmo.tk/,526,0,175
1567788997386,524,HTTP Request,200,OK,Thread Group 1-262,text,true,,1021,117,665,665,http://valentarmo.tk/,524,0,173
1567788997379,532,HTTP Request,200,OK,Thread Group 1-177,text,true,,1021,117,663,663,http://valentarmo.tk/,532,0,180
1567788996481,1430,HTTP Request,200,OK,Thread Group 1-168,text,true,,1021,117,663,663,http://valentarmo.tk/,1430,0,753
1567788997379,532,HTTP Request,200,OK,Thread Group 1-663,text,true,,1021,117,663,663,http://valentarmo.tk/,532,0,180
1567788996540,1377,HTTP Request,200,OK,Thread Group 1-223,text,true,,1021,117,663,663,http://valentarmo.tk/,1377,0,691
1567788997289,668,HTTP Request,200,OK,Thread Group 1-697,text,true,,1021,117,672,672,http://valentarmo.tk/,668,0,106
1567788997253,708,HTTP Request,200,OK,Thread Group 1-719,text,true,,1021,117,672,672,http://valentarmo.tk/,708,0,127
1567788997262,700,HTTP Request,200,OK,Thread Group 1-202,text,true,,1021,117,671,671,http://valentarmo.tk/,700,0,120
1567788997258,725,HTTP Request,200,OK,Thread Group 1-714,text,true,,1021,117,682,682,http://valentarmo.tk/,725,0,122
1567788997271,713,HTTP Request,200,OK,Thread Group 1-702,text,true,,1021,117,681,681,http://valentarmo.tk/,713,0,110
1567788997260,726,HTTP Request,200,OK,Thread Group 1-287,text,true,,1021,117,680,680,http://valentarmo.tk/,726,0,121
1567788996792,1217,HTTP Request,200,OK,Thread Group 1-394,text,true,,1021,117,681,681,http://valentarmo.tk/,1217,0,435
1567788997383,627,HTTP Request,200,OK,Thread Group 1-660,text,true,,1021,117,681,681,http://valentarmo.tk/,627,0,182
1567788997295,716,HTTP Request,200,OK,Thread Group 1-199,text,true,,1021,117,679,679,http://valentarmo.tk/,716,0,97
1567788996465,1556,HTTP Request,200,OK,Thread Group 1-158,text,true,,1021,117,679,679,http://valentarmo.tk/,1556,0,769
1567788997286,735,HTTP Request,200,OK,Thread Group 1-215,text,true,,1021,117,679,679,http://valentarmo.tk/,735,0,109
1567788997393,627,HTTP Request,200,OK,Thread Group 1-480,text,true,,1021,117,679,679,http://valentarmo.tk/,627,0,172
1567788997391,628,HTTP Request,200,OK,Thread Group 1-481,text,true,,1021,117,679,679,http://valentarmo.tk/,628,0,174
1567788997389,630,HTTP Request,200,OK,Thread Group 1-729,text,true,,1021,117,679,679,http://valentarmo.tk/,630,0,176
1567788996463,1556,HTTP Request,200,OK,Thread Group 1-128,text,true,,1021,117,679,679,http://valentarmo.tk/,1556,0,771
1567788996464,1554,HTTP Request,200,OK,Thread Group 1-152,text,true,,1021,117,679,679,http://valentarmo.tk/,1554,0,770
1567788997393,625,HTTP Request,200,OK,Thread Group 1-665,text,true,,1021,117,679,679,http://valentarmo.tk/,625,0,174
1567788996476,1579,HTTP Request,200,OK,Thread Group 1-151,text,true,,1021,117,670,670,http://valentarmo.tk/,1579,0,758
1567788996465,1590,HTTP Request,200,OK,Thread Group 1-157,text,true,,1021,117,670,670,http://valentarmo.tk/,1590,0,769
1567788996458,1598,HTTP Request,200,OK,Thread Group 1-142,text,true,,1021,117,669,669,http://valentarmo.tk/,1598,0,777
1567788996816,1240,HTTP Request,200,OK,Thread Group 1-380,text,true,,1021,117,669,669,http://valentarmo.tk/,1240,0,288
1567788996455,1604,HTTP Request,200,OK,Thread Group 1-136,text,true,,1021,117,670,670,http://valentarmo.tk/,1604,0,780
1567788996458,1601,HTTP Request,200,OK,Thread Group 1-141,text,true,,1021,117,670,670,http://valentarmo.tk/,1601,0,777
