timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1567259741455,414,HTTPS Request-1,200,OK,Thread Group 1-9,bin,true,,5674,137,9,9,https://valentarmo-st0263p1.tk/favicon.ico,414,0,0
1567259741869,747,HTTPS Request-2,200,OK,Thread Group 1-9,text,true,,6494,143,9,9,https://valentarmo-st0263p1.tk/runtime-es2015.js,746,0,639
1567259742616,6378,HTTPS Request-3,200,OK,Thread Group 1-9,text,true,,257554,145,9,9,https://valentarmo-st0263p1.tk/polyfills-es2015.js,510,0,0
1567259748995,1174,HTTPS Request-4,200,OK,Thread Group 1-9,text,true,,6491,140,9,9,https://valentarmo-st0263p1.tk/runtime-es5.js,1174,0,833
1567259750169,9885,HTTPS Request-5,200,OK,Thread Group 1-9,text,true,,571895,142,9,9,https://valentarmo-st0263p1.tk/polyfills-es5.js,835,0,0
1567259760053,3166,HTTPS Request-6,200,OK,Thread Group 1-9,text,true,,187509,142,9,9,https://valentarmo-st0263p1.tk/styles-es2015.js,859,0,425
1567259763220,7975,HTTPS Request-7,200,OK,Thread Group 1-9,text,true,,187506,139,9,9,https://valentarmo-st0263p1.tk/styles-es5.js,4127,0,1710
1567259771194,81955,HTTPS Request-8,200,OK,Thread Group 1-9,text,true,,7182812,142,9,9,https://valentarmo-st0263p1.tk/vendor-es2015.js,3045,0,1896
1567259853151,944,HTTPS Request-9,200,OK,Thread Group 1-9,text,true,,62342,140,9,9,https://valentarmo-st0263p1.tk/main-es2015.js,720,0,516
1567259854096,60860,HTTPS Request-10,200,OK,Thread Group 1-9,text,true,,7864284,139,9,9,https://valentarmo-st0263p1.tk/vendor-es5.js,98,0,0
1567259914955,2141,HTTPS Request-11,200,OK,Thread Group 1-9,text,true,,65359,137,9,9,https://valentarmo-st0263p1.tk/main-es5.js,1462,0,557
1567259733492,186523,HTTPS Request,200,OK,Thread Group 1-3,text,true,,16398961,1672,8,8,https://valentarmo-st0263p1.tk,524,0,398
1567259733492,524,HTTPS Request-0,200,OK,Thread Group 1-3,text,true,,1041,126,8,8,https://valentarmo-st0263p1.tk,524,0,398
1567259734067,96,HTTPS Request-1,200,OK,Thread Group 1-3,bin,true,,5674,137,8,8,https://valentarmo-st0263p1.tk/favicon.ico,96,0,0
1567259734164,124,HTTPS Request-2,200,OK,Thread Group 1-3,text,true,,6494,143,8,8,https://valentarmo-st0263p1.tk/runtime-es2015.js,124,0,0
1567259734288,801,HTTPS Request-3,200,OK,Thread Group 1-3,text,true,,257554,145,8,8,https://valentarmo-st0263p1.tk/polyfills-es2015.js,188,0,0
1567259735090,123,HTTPS Request-4,200,OK,Thread Group 1-3,text,true,,6491,140,8,8,https://valentarmo-st0263p1.tk/runtime-es5.js,123,0,0
1567259735213,1050,HTTPS Request-5,200,OK,Thread Group 1-3,text,true,,571895,142,8,8,https://valentarmo-st0263p1.tk/polyfills-es5.js,177,0,0
1567259736263,1058,HTTPS Request-6,200,OK,Thread Group 1-3,text,true,,187509,142,8,8,https://valentarmo-st0263p1.tk/styles-es2015.js,481,0,281
1567259737321,739,HTTPS Request-7,200,OK,Thread Group 1-3,text,true,,187506,139,8,8,https://valentarmo-st0263p1.tk/styles-es5.js,193,0,0
1567259738060,87467,HTTPS Request-8,200,OK,Thread Group 1-3,text,true,,7182812,142,8,8,https://valentarmo-st0263p1.tk/vendor-es2015.js,111,0,0
1567259825528,1173,HTTPS Request-9,200,OK,Thread Group 1-3,text,true,,62342,140,8,8,https://valentarmo-st0263p1.tk/main-es2015.js,838,0,419
1567259826701,89370,HTTPS Request-10,200,OK,Thread Group 1-3,text,true,,7864284,139,8,8,https://valentarmo-st0263p1.tk/vendor-es5.js,272,0,0
1567259916070,3944,HTTPS Request-11,200,OK,Thread Group 1-3,text,true,,65359,137,8,8,https://valentarmo-st0263p1.tk/main-es5.js,3298,0,1903
1567259737490,196130,HTTPS Request,200,OK,Thread Group 1-7,text,true,,16398961,1672,7,7,https://valentarmo-st0263p1.tk,912,0,754
1567259737490,912,HTTPS Request-0,200,OK,Thread Group 1-7,text,true,,1041,126,7,7,https://valentarmo-st0263p1.tk,912,0,754
1567259738403,1102,HTTPS Request-1,200,OK,Thread Group 1-7,bin,true,,5674,137,7,7,https://valentarmo-st0263p1.tk/favicon.ico,1102,0,0
1567259739506,1984,HTTPS Request-2,200,OK,Thread Group 1-7,text,true,,6494,143,7,7,https://valentarmo-st0263p1.tk/runtime-es2015.js,1984,0,1391
1567259741490,6253,HTTPS Request-3,200,OK,Thread Group 1-7,text,true,,257554,145,7,7,https://valentarmo-st0263p1.tk/polyfills-es2015.js,630,0,0
1567259747745,1318,HTTPS Request-4,200,OK,Thread Group 1-7,text,true,,6491,140,7,7,https://valentarmo-st0263p1.tk/runtime-es5.js,1318,0,924
1567259749063,15639,HTTPS Request-5,200,OK,Thread Group 1-7,text,true,,571895,142,7,7,https://valentarmo-st0263p1.tk/polyfills-es5.js,486,0,0
1567259764702,3461,HTTPS Request-6,200,OK,Thread Group 1-7,text,true,,187509,142,7,7,https://valentarmo-st0263p1.tk/styles-es2015.js,1552,0,1119
1567259768162,4515,HTTPS Request-7,200,OK,Thread Group 1-7,text,true,,187506,139,7,7,https://valentarmo-st0263p1.tk/styles-es5.js,1283,0,822
1567259772677,67324,HTTPS Request-8,200,OK,Thread Group 1-7,text,true,,7182812,142,7,7,https://valentarmo-st0263p1.tk/vendor-es2015.js,2943,0,1800
1567259840001,926,HTTPS Request-9,200,OK,Thread Group 1-7,text,true,,62342,140,7,7,https://valentarmo-st0263p1.tk/main-es2015.js,554,0,351
1567259840927,89167,HTTPS Request-10,200,OK,Thread Group 1-7,text,true,,7864284,139,7,7,https://valentarmo-st0263p1.tk/vendor-es5.js,138,0,0
1567259930095,3526,HTTPS Request-11,200,OK,Thread Group 1-7,text,true,,65359,137,7,7,https://valentarmo-st0263p1.tk/main-es5.js,3117,0,2106
1567259738491,221091,HTTPS Request,200,OK,Thread Group 1-8,text,true,,16398961,1672,6,6,https://valentarmo-st0263p1.tk,516,0,419
1567259738491,516,HTTPS Request-0,200,OK,Thread Group 1-8,text,true,,1041,126,6,6,https://valentarmo-st0263p1.tk,516,0,419
1567259739008,115,HTTPS Request-1,200,OK,Thread Group 1-8,bin,true,,5674,137,6,6,https://valentarmo-st0263p1.tk/favicon.ico,115,0,0
1567259739123,104,HTTPS Request-2,200,OK,Thread Group 1-8,text,true,,6494,143,6,6,https://valentarmo-st0263p1.tk/runtime-es2015.js,104,0,0
1567259739227,4403,HTTPS Request-3,200,OK,Thread Group 1-8,text,true,,257554,145,6,6,https://valentarmo-st0263p1.tk/polyfills-es2015.js,363,0,0
1567259743632,3008,HTTPS Request-4,200,OK,Thread Group 1-8,text,true,,6491,140,6,6,https://valentarmo-st0263p1.tk/runtime-es5.js,3008,0,2054
1567259746640,13449,HTTPS Request-5,200,OK,Thread Group 1-8,text,true,,571895,142,6,6,https://valentarmo-st0263p1.tk/polyfills-es5.js,2356,0,1776
1567259760088,3201,HTTPS Request-6,200,OK,Thread Group 1-8,text,true,,187509,142,6,6,https://valentarmo-st0263p1.tk/styles-es2015.js,940,0,421
1567259763290,2531,HTTPS Request-7,200,OK,Thread Group 1-8,text,true,,187506,139,6,6,https://valentarmo-st0263p1.tk/styles-es5.js,739,0,323
1567259765822,90416,HTTPS Request-8,200,OK,Thread Group 1-8,text,true,,7182812,142,6,6,https://valentarmo-st0263p1.tk/vendor-es2015.js,1302,0,752
1567259856238,1052,HTTPS Request-9,200,OK,Thread Group 1-8,text,true,,62342,140,6,6,https://valentarmo-st0263p1.tk/main-es2015.js,662,0,364
1567259857290,98926,HTTPS Request-10,200,OK,Thread Group 1-8,text,true,,7864284,139,6,6,https://valentarmo-st0263p1.tk/vendor-es5.js,110,0,0
1567259956215,3367,HTTPS Request-11,200,OK,Thread Group 1-8,text,true,,65359,137,6,6,https://valentarmo-st0263p1.tk/main-es5.js,2365,0,1510
1567259734492,225506,HTTPS Request,200,OK,Thread Group 1-4,text,true,,16398961,1672,5,5,https://valentarmo-st0263p1.tk,1569,0,742
1567259734492,1569,HTTPS Request-0,200,OK,Thread Group 1-4,text,true,,1041,126,5,5,https://valentarmo-st0263p1.tk,1569,0,742
1567259736065,143,HTTPS Request-1,200,OK,Thread Group 1-4,bin,true,,5674,137,5,5,https://valentarmo-st0263p1.tk/favicon.ico,143,0,0
1567259736208,85,HTTPS Request-2,200,OK,Thread Group 1-4,text,true,,6494,143,5,5,https://valentarmo-st0263p1.tk/runtime-es2015.js,85,0,0
1567259736293,2993,HTTPS Request-3,200,OK,Thread Group 1-4,text,true,,257554,145,5,5,https://valentarmo-st0263p1.tk/polyfills-es2015.js,196,0,0
1567259739286,2062,HTTPS Request-4,200,OK,Thread Group 1-4,text,true,,6491,140,5,5,https://valentarmo-st0263p1.tk/runtime-es5.js,2062,0,762
1567259741348,10074,HTTPS Request-5,200,OK,Thread Group 1-4,text,true,,571895,142,5,5,https://valentarmo-st0263p1.tk/polyfills-es5.js,1251,0,1032
1567259751424,6151,HTTPS Request-6,200,OK,Thread Group 1-4,text,true,,187509,142,5,5,https://valentarmo-st0263p1.tk/styles-es2015.js,3044,0,1949
1567259757576,3010,HTTPS Request-7,200,OK,Thread Group 1-4,text,true,,187506,139,5,5,https://valentarmo-st0263p1.tk/styles-es5.js,2056,0,1430
1567259760586,60832,HTTPS Request-8,200,OK,Thread Group 1-4,text,true,,7182812,142,5,5,https://valentarmo-st0263p1.tk/vendor-es2015.js,1932,0,1166
1567259821418,1551,HTTPS Request-9,200,OK,Thread Group 1-4,text,true,,62342,140,5,5,https://valentarmo-st0263p1.tk/main-es2015.js,725,0,480
1567259822970,134460,HTTPS Request-10,200,OK,Thread Group 1-4,text,true,,7864284,139,5,5,https://valentarmo-st0263p1.tk/vendor-es5.js,268,0,0
1567259957430,2567,HTTPS Request-11,200,OK,Thread Group 1-4,text,true,,65359,137,5,5,https://valentarmo-st0263p1.tk/main-es5.js,2105,0,1142
1567259731580,251144,HTTPS Request,200,OK,Thread Group 1-1,text,true,,16398961,1672,4,4,https://valentarmo-st0263p1.tk,2436,0,2310
1567259731580,2436,HTTPS Request-0,200,OK,Thread Group 1-1,text,true,,1041,126,4,4,https://valentarmo-st0263p1.tk,2436,0,2310
1567259734065,447,HTTPS Request-1,200,OK,Thread Group 1-1,bin,true,,5674,137,4,4,https://valentarmo-st0263p1.tk/favicon.ico,447,0,320
1567259734513,217,HTTPS Request-2,200,OK,Thread Group 1-1,text,true,,6494,143,4,4,https://valentarmo-st0263p1.tk/runtime-es2015.js,217,0,0
1567259734731,7760,HTTPS Request-3,200,OK,Thread Group 1-1,text,true,,257554,145,4,4,https://valentarmo-st0263p1.tk/polyfills-es2015.js,2215,0,0
1567259742490,871,HTTPS Request-4,200,OK,Thread Group 1-1,text,true,,6491,140,4,4,https://valentarmo-st0263p1.tk/runtime-es5.js,871,0,550
1567259743362,7371,HTTPS Request-5,200,OK,Thread Group 1-1,text,true,,571895,142,4,4,https://valentarmo-st0263p1.tk/polyfills-es5.js,891,0,0
1567259750733,6551,HTTPS Request-6,200,OK,Thread Group 1-1,text,true,,187509,142,4,4,https://valentarmo-st0263p1.tk/styles-es2015.js,3137,0,1962
1567259757285,5076,HTTPS Request-7,200,OK,Thread Group 1-1,text,true,,187506,139,4,4,https://valentarmo-st0263p1.tk/styles-es5.js,2250,0,1602
1567259762361,81729,HTTPS Request-8,200,OK,Thread Group 1-1,text,true,,7182812,142,4,4,https://valentarmo-st0263p1.tk/vendor-es2015.js,1089,0,808
1567259844092,987,HTTPS Request-9,200,OK,Thread Group 1-1,text,true,,62342,140,4,4,https://valentarmo-st0263p1.tk/main-es2015.js,674,0,408
1567259845079,134813,HTTPS Request-10,200,OK,Thread Group 1-1,text,true,,7864284,139,4,4,https://valentarmo-st0263p1.tk/vendor-es5.js,143,0,0
1567259979892,2832,HTTPS Request-11,200,OK,Thread Group 1-1,text,true,,65359,137,4,4,https://valentarmo-st0263p1.tk/main-es5.js,2136,0,1144
1567259732493,254039,HTTPS Request,200,OK,Thread Group 1-2,text,true,,16398961,1672,3,3,https://valentarmo-st0263p1.tk,1523,0,1397
1567259732493,1523,HTTPS Request-0,200,OK,Thread Group 1-2,text,true,,1041,126,3,3,https://valentarmo-st0263p1.tk,1523,0,1397
1567259734065,103,HTTPS Request-1,200,OK,Thread Group 1-2,bin,true,,5674,137,3,3,https://valentarmo-st0263p1.tk/favicon.ico,103,0,0
1567259734168,124,HTTPS Request-2,200,OK,Thread Group 1-2,text,true,,6494,143,3,3,https://valentarmo-st0263p1.tk/runtime-es2015.js,124,0,0
1567259734293,2353,HTTPS Request-3,200,OK,Thread Group 1-2,text,true,,257554,145,3,3,https://valentarmo-st0263p1.tk/polyfills-es2015.js,220,0,0
1567259736646,781,HTTPS Request-4,200,OK,Thread Group 1-2,text,true,,6491,140,3,3,https://valentarmo-st0263p1.tk/runtime-es5.js,781,0,635
1567259737427,4347,HTTPS Request-5,200,OK,Thread Group 1-2,text,true,,571895,142,3,3,https://valentarmo-st0263p1.tk/polyfills-es5.js,597,0,0
1567259741773,5667,HTTPS Request-6,200,OK,Thread Group 1-2,text,true,,187509,142,3,3,https://valentarmo-st0263p1.tk/styles-es2015.js,1004,0,724
1567259747442,15459,HTTPS Request-7,200,OK,Thread Group 1-2,text,true,,187506,139,3,3,https://valentarmo-st0263p1.tk/styles-es5.js,11006,0,7801
1567259762901,101518,HTTPS Request-8,200,OK,Thread Group 1-2,text,true,,7182812,142,3,3,https://valentarmo-st0263p1.tk/vendor-es2015.js,924,0,584
1567259864419,2229,HTTPS Request-9,200,OK,Thread Group 1-2,text,true,,62342,140,3,3,https://valentarmo-st0263p1.tk/main-es2015.js,1457,0,480
1567259866648,119232,HTTPS Request-10,200,OK,Thread Group 1-2,text,true,,7864284,139,3,3,https://valentarmo-st0263p1.tk/vendor-es5.js,2644,0,1847
1567259985880,652,HTTPS Request-11,200,OK,Thread Group 1-2,text,true,,65359,137,3,3,https://valentarmo-st0263p1.tk/main-es5.js,448,0,303
1567259736492,250242,HTTPS Request,200,OK,Thread Group 1-6,text,true,,16398961,1672,2,2,https://valentarmo-st0263p1.tk,452,0,298
1567259736492,452,HTTPS Request-0,200,OK,Thread Group 1-6,text,true,,1041,126,2,2,https://valentarmo-st0263p1.tk,452,0,298
1567259736945,284,HTTPS Request-1,200,OK,Thread Group 1-6,bin,true,,5674,137,2,2,https://valentarmo-st0263p1.tk/favicon.ico,284,0,0
1567259737230,193,HTTPS Request-2,200,OK,Thread Group 1-6,text,true,,6494,143,2,2,https://valentarmo-st0263p1.tk/runtime-es2015.js,193,0,0
1567259737423,4777,HTTPS Request-3,200,OK,Thread Group 1-6,text,true,,257554,145,2,2,https://valentarmo-st0263p1.tk/polyfills-es2015.js,636,0,0
1567259742199,627,HTTPS Request-4,200,OK,Thread Group 1-6,text,true,,6491,140,2,2,https://valentarmo-st0263p1.tk/runtime-es5.js,627,0,412
1567259742827,6355,HTTPS Request-5,200,OK,Thread Group 1-6,text,true,,571895,142,2,2,https://valentarmo-st0263p1.tk/polyfills-es5.js,614,0,0
1567259749183,5822,HTTPS Request-6,200,OK,Thread Group 1-6,text,true,,187509,142,2,2,https://valentarmo-st0263p1.tk/styles-es2015.js,1716,0,866
1567259755006,5473,HTTPS Request-7,200,OK,Thread Group 1-6,text,true,,187506,139,2,2,https://valentarmo-st0263p1.tk/styles-es5.js,3550,0,2552
1567259760478,75669,HTTPS Request-8,200,OK,Thread Group 1-6,text,true,,7182812,142,2,2,https://valentarmo-st0263p1.tk/vendor-es2015.js,2015,0,1201
1567259836147,1756,HTTPS Request-9,200,OK,Thread Group 1-6,text,true,,62342,140,2,2,https://valentarmo-st0263p1.tk/main-es2015.js,1270,0,1030
1567259837903,148182,HTTPS Request-10,200,OK,Thread Group 1-6,text,true,,7864284,139,2,2,https://valentarmo-st0263p1.tk/vendor-es5.js,266,0,0
1567259986086,648,HTTPS Request-11,200,OK,Thread Group 1-6,text,true,,65359,137,2,2,https://valentarmo-st0263p1.tk/main-es5.js,512,0,314
1567259735501,257170,HTTPS Request,200,OK,Thread Group 1-5,text,true,,16398961,1672,1,1,https://valentarmo-st0263p1.tk,1646,0,1441
1567259735501,1646,HTTPS Request-0,200,OK,Thread Group 1-5,text,true,,1041,126,1,1,https://valentarmo-st0263p1.tk,1646,0,1441
1567259737148,193,HTTPS Request-1,200,OK,Thread Group 1-5,bin,true,,5674,137,1,1,https://valentarmo-st0263p1.tk/favicon.ico,193,0,0
1567259737341,373,HTTPS Request-2,200,OK,Thread Group 1-5,text,true,,6494,143,1,1,https://valentarmo-st0263p1.tk/runtime-es2015.js,373,0,0
1567259737715,4539,HTTPS Request-3,200,OK,Thread Group 1-5,text,true,,257554,145,1,1,https://valentarmo-st0263p1.tk/polyfills-es2015.js,895,0,549
1567259742254,637,HTTPS Request-4,200,OK,Thread Group 1-5,text,true,,6491,140,1,1,https://valentarmo-st0263p1.tk/runtime-es5.js,637,0,404
1567259742892,9170,HTTPS Request-5,200,OK,Thread Group 1-5,text,true,,571895,142,1,1,https://valentarmo-st0263p1.tk/polyfills-es5.js,592,0,0
1567259752063,6294,HTTPS Request-6,200,OK,Thread Group 1-5,text,true,,187509,142,1,1,https://valentarmo-st0263p1.tk/styles-es2015.js,3184,0,1929
1567259758357,2286,HTTPS Request-7,200,OK,Thread Group 1-5,text,true,,187506,139,1,1,https://valentarmo-st0263p1.tk/styles-es5.js,1563,0,1017
1567259760643,154724,HTTPS Request-8,200,OK,Thread Group 1-5,text,true,,7182812,142,1,1,https://valentarmo-st0263p1.tk/vendor-es2015.js,1955,0,1273
1567259915367,2568,HTTPS Request-9,200,OK,Thread Group 1-5,text,true,,62342,140,1,1,https://valentarmo-st0263p1.tk/main-es2015.js,1909,0,747
1567259917936,74112,HTTPS Request-10,200,OK,Thread Group 1-5,text,true,,7864284,139,1,1,https://valentarmo-st0263p1.tk/vendor-es5.js,2478,0,1849
1567259992049,621,HTTPS Request-11,200,OK,Thread Group 1-5,text,true,,65359,137,1,1,https://valentarmo-st0263p1.tk/main-es5.js,491,0,284
